time	Core_1,1	Core_1,2
1.951	46.1098	45.1326
1.9515	46.1098	45.1326
1.952	46.1098	45.1326
1.9525	46.1098	45.1326
1.953	46.1098	45.1326
1.9535	46.1098	45.1325
1.954	46.1097	45.1325
1.9545	46.1097	45.1325
1.955	46.1097	45.1325
1.9555	46.1097	45.1325
1.956	46.1097	45.1325
1.9565	46.1097	45.1325
1.957	46.1097	45.1325
1.9575	46.1097	45.1325
1.958	46.1097	45.1325
1.9585	46.1097	45.1325
1.959	46.1097	45.1325
1.9595	46.1097	45.1325
1.96	46.1097	45.1325
1.9605	46.1096	45.1325
1.961	46.1096	45.1325
1.9615	46.1096	45.1325
1.962	46.1096	45.1325
1.9625	46.1096	45.1324
1.963	46.1096	45.1324
1.9635	46.1096	45.1324
1.964	46.1096	45.1324
1.9645	46.1096	45.1324
1.965	46.1096	45.1324
1.9655	46.1096	45.1324
1.966	46.1096	45.1324
1.9665	46.1096	45.1324
1.967	46.1095	45.1324
1.9675	46.1095	45.1324
1.968	46.1095	45.1324
1.9685	46.1095	45.1324
1.969	46.1095	45.1324
1.9695	46.1095	45.1324
1.97	46.1095	45.1324
1.9705	46.1095	45.1324
1.971	46.1095	45.1324
1.9715	46.1095	45.1323
1.972	46.1095	45.1323
1.9725	46.1095	45.1323
1.973	46.1095	45.1323
1.9735	46.1095	45.1323
1.974	46.1094	45.1323
1.9745	46.1094	45.1323
1.975	46.1094	45.1323
1.9755	46.1094	45.1323
1.976	46.1094	45.1323
1.9765	46.1094	45.1323
1.977	46.1094	45.1323
1.9775	46.1094	45.1323
1.978	46.1094	45.1323
1.9785	46.1094	45.1323
1.979	46.1094	45.1323
1.9795	46.1094	45.1323
1.98	46.1094	45.1323
1.9805	46.1094	45.1323
1.981	46.1093	45.1323
1.9815	46.1093	45.1322
1.982	46.1093	45.1322
1.9825	46.1093	45.1322
1.983	46.1093	45.1322
1.9835	46.1093	45.1322
1.984	46.1093	45.1322
1.9845	46.1093	45.1322
1.985	46.1093	45.1322
1.9855	46.1093	45.1322
1.986	46.1093	45.1322
1.9865	46.1093	45.1322
1.987	46.1093	45.1322
1.9875	46.1093	45.1322
1.988	46.1092	45.1322
1.9885	46.1092	45.1322
1.989	46.1092	45.1322
1.9895	46.1092	45.1322
1.99	46.1092	45.1322
1.9905	46.1092	45.1322
1.991	46.1092	45.1322
1.9915	46.1092	45.1321
1.992	46.1092	45.1321
1.9925	46.1092	45.1321
1.993	46.1092	45.1321
1.9935	46.1092	45.1321
1.994	46.1092	45.1321
1.9945	46.1092	45.1321
1.995	46.1092	45.1321
1.9955	46.1091	45.1321
1.996	46.1091	45.1321
1.9965	46.1091	45.1321
1.997	46.1091	45.1321
1.9975	46.1091	45.1321
1.998	46.1091	45.1321
1.9985	46.1091	45.1321
1.999	46.1091	45.1321
1.9995	46.1091	45.1321
2	46.1091	45.1321
2.0005	46.1091	45.1321
2.001	46.1091	45.1321
2.0015	46.1091	45.1321
2.002	46.1091	45.132
2.0025	46.1091	45.132
2.003	46.109	45.132
2.0035	46.109	45.132
2.004	46.109	45.132
2.0045	46.109	45.132
2.005	46.109	45.132
2.0055	46.109	45.132
2.006	46.109	45.132
2.0065	46.109	45.132
2.007	46.109	45.132
2.0075	46.109	45.132
2.008	46.109	45.132
2.0085	46.109	45.132
2.009	46.109	45.132
2.0095	46.109	45.132
2.01	46.109	45.132
2.0105	46.109	45.132
2.011	46.1089	45.132
2.0115	46.1089	45.132
2.012	46.1089	45.132
2.0125	46.1089	45.132
2.013	46.1089	45.1319
2.0135	46.1089	45.1319
2.014	46.1089	45.1319
2.0145	46.1089	45.1319
2.015	46.1089	45.1319
2.0155	46.1089	45.1319
2.016	46.1089	45.1319
2.0165	46.1089	45.1319
2.017	46.1089	45.1319
2.0175	46.1089	45.1319
2.018	46.1089	45.1319
2.0185	46.1089	45.1319
2.019	46.1088	45.1319
2.0195	46.1088	45.1319
2.02	46.1088	45.1319
2.0205	45.7157	45.1306
2.021	45.5218	45.1286
2.0215	45.4161	45.1266
2.022	45.3523	45.1247
2.0225	45.3098	45.1229
2.023	45.2791	45.1212
2.0235	45.2556	45.1196
2.024	45.237	45.118
2.0245	45.2219	45.1165
2.025	45.2095	45.115
2.0255	45.1991	45.1137
2.026	45.1904	45.1125
2.0265	45.1831	45.1113
2.027	45.1769	45.1102
2.0275	45.1717	45.1093
2.028	45.1671	45.1084
2.0285	45.1632	45.1075
2.029	45.1597	45.1068
2.0295	45.1567	45.1061
2.03	45.154	45.1055
2.0305	45.1516	45.1049
2.031	45.1494	45.1043
2.0315	45.1474	45.1038
2.032	45.1456	45.1033
2.0325	45.1439	45.1028
2.033	45.1423	45.1024
2.0335	45.1409	45.102
2.034	45.1395	45.1016
2.0345	45.1382	45.1012
2.035	45.1369	45.1008
2.0355	45.1357	45.1004
2.036	45.1346	45.1001
2.0365	45.1335	45.0997
2.037	45.1324	45.0994
2.0375	45.1314	45.099
2.038	45.1304	45.0987
2.0385	45.1294	45.0984
2.039	45.1285	45.0981
2.0395	45.1276	45.0977
2.04	45.1267	45.0974
2.0405	45.1258	45.0971
2.041	45.125	45.0968
2.0415	45.1241	45.0965
2.042	45.1233	45.0962
2.0425	45.1225	45.0959
2.043	45.1217	45.0956
2.0435	45.121	45.0953
2.044	45.1202	45.095
2.0445	45.1195	45.0947
2.045	45.1188	45.0944
2.0455	45.1181	45.0941
2.046	45.1174	45.0938
2.0465	45.1167	45.0935
2.047	45.116	45.0932
2.0475	45.1154	45.0929
2.048	45.1148	45.0926
2.0485	45.1141	45.0924
2.049	45.1135	45.0921
2.0495	45.1129	45.0918
2.05	45.1123	45.0915
2.05	45.1123	45.0915
2.0505	45.898	45.0938
2.051	46.2852	45.0976
2.0515	46.496	45.1013
2.052	46.623	45.1048
2.0525	46.7075	45.108
2.053	46.7683	45.1112
2.0535	46.8148	45.1142
2.054	46.8515	45.1171
2.0545	46.8812	45.1199
2.055	46.9056	45.1225
2.0555	46.9258	45.1249
2.056	46.9426	45.1272
2.0565	46.9568	45.1292
2.057	46.9687	45.1311
2.0575	46.9788	45.1328
2.058	46.9875	45.1343
2.0585	46.9949	45.1357
2.059	47.0014	45.137
2.0595	47.007	45.1381
2.06	47.012	45.1392
2.0605	47.0164	45.1401
2.061	47.0203	45.141
2.0615	47.0239	45.1418
2.062	47.0271	45.1425
2.0625	47.0301	45.1432
2.063	47.0329	45.1439
2.0635	47.0354	45.1445
2.064	47.0378	45.1451
2.0645	47.0401	45.1457
2.065	47.0422	45.1462
2.0655	47.0442	45.1467
2.066	47.0462	45.1472
2.0665	47.048	45.1477
2.067	47.0498	45.1482
2.0675	47.0515	45.1486
2.068	47.0532	45.1491
2.0685	47.0548	45.1495
2.069	47.0564	45.15
2.0695	47.0579	45.1504
2.07	47.0594	45.1509
2.0705	47.0608	45.1513
2.071	47.0622	45.1517
2.0715	47.0636	45.1521
2.072	47.0649	45.1526
2.0725	47.0663	45.153
2.073	47.0675	45.1534
2.0735	47.0688	45.1538
2.074	47.07	45.1542
2.0745	47.0712	45.1546
2.075	47.0724	45.1551
2.0755	47.0735	45.1555
2.076	47.0747	45.1559
2.0765	47.0758	45.1563
2.077	47.0769	45.1567
2.0775	47.0779	45.1571
2.078	47.079	45.1575
2.0785	47.08	45.1579
2.079	47.081	45.1583
2.0795	47.082	45.1587
2.08	47.0829	45.159
2.0805	47.0839	45.1594
2.081	47.0848	45.1598
2.0815	47.0857	45.1602
2.082	47.0866	45.1606
2.0825	47.0874	45.161
2.083	47.0883	45.1613
2.0835	47.0891	45.1617
2.084	47.09	45.1621
2.0845	47.0908	45.1624
2.085	47.0916	45.1628
2.0855	47.0923	45.1632
2.086	47.0931	45.1635
2.0865	47.0938	45.1639
2.087	47.0946	45.1642
2.0875	47.0953	45.1646
2.088	47.096	45.1649
2.0885	47.0967	45.1653
2.089	47.0974	45.1656
2.0895	47.098	45.166
2.09	47.0987	45.1663
2.0905	47.0993	45.1666
2.091	47.1	45.1669
2.0915	47.1006	45.1673
2.092	47.1012	45.1676
2.0925	47.1018	45.1679
2.093	47.1024	45.1682
2.0935	47.1029	45.1685
2.094	47.1035	45.1689
2.0945	47.1041	45.1692
2.095	47.1046	45.1695
2.0955	47.1051	45.1698
2.096	47.1057	45.1701
2.0965	47.1062	45.1704
2.097	47.1067	45.1707
2.0975	47.1072	45.171
2.098	47.1077	45.1712
2.0985	47.1081	45.1715
2.099	47.1086	45.1718
2.0995	47.1091	45.1721
2.1	47.1095	45.1724
2.1005	47.11	45.1726
2.101	47.1104	45.1729
2.1015	47.1109	45.1732
2.102	47.1113	45.1734
2.1025	47.1117	45.1737
2.103	47.1121	45.174
2.1035	47.1125	45.1742
2.104	47.1129	45.1745
2.1045	47.1133	45.1747
2.105	47.1137	45.175
2.1055	47.114	45.1752
2.106	47.1144	45.1754
2.1065	47.1148	45.1757
2.107	47.1151	45.1759
2.1075	47.1155	45.1762
2.108	47.1158	45.1764
2.1085	47.1162	45.1766
2.109	47.1165	45.1768
2.1095	47.1168	45.1771
2.11	47.1172	45.1773
2.1105	47.1175	45.1775
2.111	47.1178	45.1777
2.1115	47.1181	45.1779
2.112	47.1184	45.1781
2.1125	47.1187	45.1784
2.113	47.119	45.1786
2.1135	47.1193	45.1788
2.114	47.1195	45.179
2.1145	47.1198	45.1792
2.115	47.1201	45.1794
2.1155	47.1204	45.1795
2.116	47.1206	45.1797
2.1165	47.1209	45.1799
2.117	47.1211	45.1801
2.1175	47.1214	45.1803
2.118	47.1216	45.1805
2.1185	47.1219	45.1807
2.119	47.1221	45.1808
2.1195	47.1224	45.181
2.12	47.1226	45.1812
2.1205	47.1228	45.1814
2.121	47.123	45.1815
2.1215	47.1233	45.1817
2.122	47.1235	45.1819
2.1225	47.1237	45.182
2.123	47.1239	45.1822
2.1235	47.1241	45.1824
2.124	47.1243	45.1825
2.1245	47.1245	45.1827
2.125	47.1247	45.1828
2.1255	47.1249	45.183
2.126	47.1251	45.1831
2.1265	47.1253	45.1833
2.127	47.1255	45.1834
2.1275	47.1257	45.1836
2.128	47.1259	45.1837
2.1285	47.126	45.1838
2.129	47.1262	45.184
2.1295	47.1264	45.1841
2.13	47.1266	45.1843
2.1305	47.1267	45.1844
2.131	47.1269	45.1845
2.1315	47.1271	45.1847
2.132	47.1272	45.1848
2.1325	47.1274	45.1849
2.133	47.1275	45.185
2.1335	47.1277	45.1852
2.134	47.1278	45.1853
2.1345	47.128	45.1854
2.135	47.1281	45.1855
2.1355	47.1283	45.1857
2.136	47.1284	45.1858
2.1365	47.1286	45.1859
2.137	47.1287	45.186
2.1375	47.1288	45.1861
2.138	47.129	45.1862
2.1385	47.1291	45.1864
2.139	47.1292	45.1865
2.1395	47.1294	45.1866
2.14	47.1295	45.1867
2.1405	47.1296	45.1868
2.141	47.1297	45.1869
2.1415	47.1299	45.187
2.142	47.13	45.1871
2.1425	47.1301	45.1872
2.143	47.1302	45.1873
2.1435	47.1303	45.1874
2.144	47.1305	45.1875
2.1445	47.1306	45.1876
2.145	47.1307	45.1877
2.1455	47.1308	45.1878
2.146	47.1309	45.1879
2.1465	47.131	45.188
2.147	47.1311	45.1881
2.1475	47.1312	45.1881
2.148	47.1313	45.1882
2.1485	47.1314	45.1883
2.149	47.1315	45.1884
2.1495	47.1316	45.1885
2.15	47.1317	45.1886
2.1505	47.4177	45.1896
2.151	47.5588	45.1911
2.1515	47.6358	45.1927
2.152	47.6823	45.1941
2.1525	47.7133	45.1955
2.153	47.7357	45.1968
2.1535	47.7529	45.1981
2.154	47.7665	45.1993
2.1545	47.7776	45.2005
2.155	47.7867	45.2016
2.1555	47.7943	45.2026
2.156	47.8007	45.2036
2.1565	47.8061	45.2045
2.157	47.8107	45.2054
2.1575	47.8146	45.2062
2.158	47.818	45.2069
2.1585	47.8209	45.2075
2.159	47.8235	45.2082
2.1595	47.8258	45.2087
2.16	47.8278	45.2093
2.1605	47.8296	45.2098
2.161	47.8313	45.2102
2.1615	47.8328	45.2107
2.162	47.8342	45.2111
2.1625	47.8355	45.2115
2.163	47.8367	45.2119
2.1635	47.8378	45.2122
2.164	47.8389	45.2126
2.1645	47.8399	45.2129
2.165	47.8409	45.2133
2.1655	47.8418	45.2136
2.166	47.8427	45.2139
2.1665	47.8436	45.2142
2.167	47.8444	45.2145
2.1675	47.8452	45.2148
2.168	47.846	45.2151
2.1685	47.8468	45.2154
2.169	47.8475	45.2157
2.1695	47.8482	45.216
2.17	47.849	45.2163
2.1705	47.8496	45.2166
2.171	47.8503	45.2168
2.1715	47.851	45.2171
2.172	47.8516	45.2174
2.1725	47.8523	45.2177
2.173	47.8529	45.2179
2.1735	47.8535	45.2182
2.174	47.8541	45.2185
2.1745	47.8547	45.2187
2.175	47.8553	45.219
2.1755	47.8558	45.2192
2.176	47.8564	45.2195
2.1765	47.8569	45.2198
2.177	47.8575	45.22
2.1775	47.858	45.2203
2.178	47.8585	45.2205
2.1785	47.859	45.2208
2.179	47.8595	45.221
2.1795	47.86	45.2213
2.18	47.8605	45.2215
2.1805	47.8609	45.2217
2.181	47.8614	45.222
2.1815	47.8618	45.2222
2.182	47.8623	45.2225
2.1825	47.8627	45.2227
2.183	47.8632	45.2229
2.1835	47.8636	45.2232
2.184	47.864	45.2234
2.1845	47.8644	45.2236
2.185	47.8648	45.2238
2.1855	47.8652	45.2241
2.186	47.8656	45.2243
2.1865	47.866	45.2245
2.187	47.8663	45.2247
2.1875	47.8667	45.2249
2.188	47.8671	45.2251
2.1885	47.8674	45.2254
2.189	47.8678	45.2256
2.1895	47.8681	45.2258
2.19	47.8685	45.226
2.1905	47.8688	45.2262
2.191	47.8691	45.2264
2.1915	47.8695	45.2266
2.192	47.8698	45.2268
2.1925	47.8701	45.227
2.193	47.8704	45.2272
2.1935	47.8707	45.2274
2.194	47.871	45.2276
2.1945	47.8713	45.2278
2.195	47.8716	45.2279
2.1955	47.8719	45.2281
2.196	47.8722	45.2283
2.1965	47.8724	45.2285
2.197	47.8727	45.2287
2.1975	47.873	45.2289
2.198	47.8732	45.229
2.1985	47.8735	45.2292
2.199	47.8737	45.2294
2.1995	47.874	45.2295
2.2	47.8742	45.2297
2.2005	47.8745	45.2299
2.201	47.8747	45.2301
2.2015	47.875	45.2302
2.202	47.8752	45.2304
2.2025	47.8754	45.2305
2.203	47.8757	45.2307
2.2035	47.8759	45.2309
2.204	47.8761	45.231
2.2045	47.8763	45.2312
2.205	47.8765	45.2313
2.2055	47.8767	45.2315
2.206	47.877	45.2316
2.2065	47.8772	45.2318
2.207	47.8774	45.2319
2.2075	47.8776	45.2321
2.208	47.8778	45.2322
2.2085	47.878	45.2324
2.209	47.8781	45.2325
2.2095	47.8783	45.2327
2.21	47.8785	45.2328
2.2105	47.8787	45.2329
2.211	47.8789	45.2331
2.2115	47.8791	45.2332
2.212	47.8792	45.2333
2.2125	47.8794	45.2335
2.213	47.8796	45.2336
2.2135	47.8798	45.2337
2.214	47.8799	45.2339
2.2145	47.8801	45.234
2.215	47.8803	45.2341
2.2155	47.8804	45.2342
2.216	47.8806	45.2344
2.2165	47.8807	45.2345
2.217	47.8809	45.2346
2.2175	47.881	45.2347
2.218	47.8812	45.2349
2.2185	47.8813	45.235
2.219	47.8815	45.2351
2.2195	47.8816	45.2352
2.22	47.8818	45.2353
2.2205	47.8819	45.2354
2.221	47.8821	45.2355
2.2215	47.8822	45.2357
2.222	47.8823	45.2358
2.2225	47.8825	45.2359
2.223	47.8826	45.236
2.2235	47.8827	45.2361
2.224	47.8829	45.2362
2.2245	47.883	45.2363
2.225	47.8831	45.2364
2.2255	47.8832	45.2365
2.226	47.8834	45.2366
2.2265	47.8835	45.2367
2.227	47.8836	45.2368
2.2275	47.8837	45.2369
2.228	47.8839	45.237
2.2285	47.884	45.2371
2.229	47.8841	45.2372
2.2295	47.8842	45.2373
2.23	47.8843	45.2374
2.2305	47.8844	45.2375
2.231	47.8846	45.2376
2.2315	47.8847	45.2377
2.232	47.8848	45.2378
2.2325	47.8849	45.2379
2.233	47.885	45.238
2.2335	47.8851	45.238
2.234	47.8852	45.2381
2.2345	47.8853	45.2382
2.235	47.8854	45.2383
2.2355	47.8855	45.2384
2.236	47.8856	45.2385
2.2365	47.8857	45.2386
2.237	47.8858	45.2386
2.2375	47.8859	45.2387
2.238	47.886	45.2388
2.2385	47.8861	45.2389
2.239	47.8862	45.239
2.2395	47.8863	45.2391
2.24	47.8864	45.2391
2.2405	47.8865	45.2392
2.241	47.8866	45.2393
2.2415	47.8867	45.2394
2.242	47.8868	45.2395
2.2425	47.8868	45.2395
2.243	47.8869	45.2396
2.2435	47.887	45.2397
2.244	47.8871	45.2398
2.2445	47.8872	45.2398
2.245	47.8873	45.2399
2.2455	47.8874	45.24
2.246	47.8874	45.2401
2.2465	47.8875	45.2401
2.247	47.8876	45.2402
2.2475	47.8877	45.2403
2.248	47.8878	45.2403
2.2485	47.8879	45.2404
2.249	47.8879	45.2405
2.2495	47.888	45.2405
2.25	47.8881	45.2406
2.2505	47.8882	45.2407
2.251	47.8883	45.2407
2.2515	47.8883	45.2408
2.252	47.8884	45.2409
2.2525	47.8885	45.2409
2.253	47.8886	45.241
2.2535	47.8886	45.2411
2.254	47.8887	45.2411
2.2545	47.8888	45.2412
2.255	47.8889	45.2413
2.2555	47.8889	45.2413
2.256	47.889	45.2414
2.2565	47.8891	45.2415
2.257	47.8892	45.2415
2.2575	47.8892	45.2416
2.258	47.8893	45.2416
2.2585	47.8894	45.2417
2.259	47.8894	45.2418
2.2595	47.8895	45.2418
2.26	47.8896	45.2419
2.2605	47.8896	45.2419
2.261	47.8897	45.242
2.2615	47.8898	45.2421
2.262	47.8898	45.2421
2.2625	47.8899	45.2422
2.263	47.89	45.2422
2.2635	47.89	45.2423
2.264	47.8901	45.2424
2.2645	47.8902	45.2424
2.265	47.8902	45.2425
2.2655	47.8903	45.2425
2.266	47.8904	45.2426
2.2665	47.8904	45.2426
2.267	47.8905	45.2427
2.2675	47.8906	45.2427
2.268	47.8906	45.2428
2.2685	47.8907	45.2429
2.269	47.8907	45.2429
2.2695	47.8908	45.243
2.27	47.8909	45.243
2.2705	47.8909	45.2431
2.271	47.891	45.2431
2.2715	47.891	45.2432
2.272	47.8911	45.2432
2.2725	47.8912	45.2433
2.273	47.8912	45.2433
2.2735	47.8913	45.2434
2.274	47.8913	45.2434
2.2745	47.8914	45.2435
2.275	47.8915	45.2435
2.2755	47.8915	45.2436
2.276	47.8916	45.2436
2.2765	47.8916	45.2437
2.277	47.8917	45.2437
2.2775	47.8917	45.2438
2.278	47.8918	45.2438
2.2785	47.8919	45.2439
2.279	47.8919	45.2439
2.2795	47.892	45.244
2.28	47.892	45.244
2.2805	47.8921	45.2441
2.281	47.8921	45.2441
2.2815	47.8922	45.2442
2.282	47.8922	45.2442
2.2825	47.8923	45.2443
2.283	47.8924	45.2443
2.2835	47.8924	45.2444
2.284	47.8925	45.2444
2.2845	47.8925	45.2445
2.285	47.8926	45.2445
2.2855	47.8926	45.2445
2.286	47.8927	45.2446
2.2865	47.8927	45.2446
2.287	47.8928	45.2447
2.2875	47.8928	45.2447
2.288	47.8929	45.2448
2.2885	47.8929	45.2448
2.289	47.893	45.2449
2.2895	47.893	45.2449
2.29	47.8931	45.245
2.2905	47.8931	45.245
2.291	47.8932	45.245
2.2915	47.8932	45.2451
2.292	47.8933	45.2451
2.2925	47.8933	45.2452
2.293	47.8934	45.2452
2.2935	47.8935	45.2453
2.294	47.8935	45.2453
2.2945	47.8936	45.2453
2.295	47.8936	45.2454
2.2955	47.8937	45.2454
2.296	47.8937	45.2455
2.2965	47.8938	45.2455
2.297	47.8938	45.2456
2.2975	47.8938	45.2456
2.298	47.8939	45.2456
2.2985	47.8939	45.2457
2.299	47.894	45.2457
2.2995	47.894	45.2458
2.3	47.8941	45.2458
2.3005	47.8941	45.2459
2.301	47.8942	45.2459
2.3015	47.8942	45.2459
2.302	47.8943	45.246
2.3025	47.8943	45.246
2.303	47.8944	45.2461
2.3035	47.8944	45.2461
2.304	47.8945	45.2461
2.3045	47.8945	45.2462
2.305	47.8946	45.2462
2.3055	47.8946	45.2463
2.306	47.8947	45.2463
2.3065	47.8947	45.2463
2.307	47.8948	45.2464
2.3075	47.8948	45.2464
2.308	47.8949	45.2465
2.3085	47.8949	45.2465
2.309	47.8949	45.2465
2.3095	47.895	45.2466
2.31	47.895	45.2466
2.3105	47.8951	45.2467
2.311	47.8951	45.2467
2.3115	47.8952	45.2467
2.312	47.8952	45.2468
2.3125	47.8953	45.2468
2.313	47.8953	45.2469
2.3135	47.8954	45.2469
2.314	47.8954	45.2469
2.3145	47.8954	45.247
2.315	47.8955	45.247
2.3155	47.8955	45.2471
2.316	47.8956	45.2471
2.3165	47.8956	45.2471
2.317	47.8957	45.2472
2.3175	47.8957	45.2472
2.318	47.8958	45.2473
2.3185	47.8958	45.2473
2.319	47.8959	45.2473
2.3195	47.8959	45.2474
2.32	47.8959	45.2474
2.3205	47.896	45.2474
2.321	47.896	45.2475
2.3215	47.8961	45.2475
2.322	47.8961	45.2476
2.3225	47.8962	45.2476
2.323	47.8962	45.2476
2.3235	47.8963	45.2477
2.324	47.8963	45.2477
2.3245	47.8963	45.2477
2.325	47.8964	45.2478
2.3255	47.8964	45.2478
2.326	47.8965	45.2479
2.3265	47.8965	45.2479
2.327	47.8966	45.2479
2.3275	47.8966	45.248
2.328	47.8966	45.248
2.3285	47.8967	45.248
2.329	47.8967	45.2481
2.3295	47.8968	45.2481
2.33	47.8968	45.2482
2.3305	47.8969	45.2482
2.331	47.8969	45.2482
2.3315	47.8969	45.2483
2.332	47.897	45.2483
2.3325	47.897	45.2483
2.333	47.8971	45.2484
2.3335	47.8971	45.2484
2.334	47.8972	45.2485
2.3345	47.8972	45.2485
2.335	47.8972	45.2485
2.3355	47.8973	45.2486
2.336	47.8973	45.2486
2.3365	47.8974	45.2486
2.337	47.8974	45.2487
2.3375	47.8975	45.2487
2.338	47.8975	45.2487
2.3385	47.8975	45.2488
2.339	47.8976	45.2488
2.3395	47.8976	45.2488
2.34	47.8977	45.2489
2.3405	47.8977	45.2489
2.341	47.8977	45.249
2.3415	47.8978	45.249
2.342	47.8978	45.249
2.3425	47.8979	45.2491
2.343	47.8979	45.2491
2.3435	47.898	45.2491
2.344	47.898	45.2492
2.3445	47.898	45.2492
2.345	47.8981	45.2492
2.3455	47.8981	45.2493
2.346	47.8982	45.2493
2.3465	47.8982	45.2493
2.347	47.8982	45.2494
2.3475	47.8983	45.2494
2.348	47.8983	45.2495
2.3485	47.8984	45.2495
2.349	47.8984	45.2495
2.3495	47.8985	45.2496
2.35	47.8985	45.2496
2.35	47.8985	45.2496
2.3505	46.8264	45.2462
2.351	46.2976	45.2407
2.3515	46.0094	45.2352
2.352	45.8355	45.2302
2.3525	45.7197	45.2254
2.353	45.636	45.2208
2.3535	45.572	45.2164
2.354	45.5213	45.2121
2.3545	45.4801	45.208
2.355	45.4462	45.2041
2.3555	45.4181	45.2005
2.356	45.3945	45.1971
2.3565	45.3746	45.194
2.357	45.3578	45.1912
2.3575	45.3434	45.1886
2.358	45.331	45.1862
2.3585	45.3203	45.184
2.359	45.311	45.182
2.3595	45.3028	45.1801
2.36	45.2955	45.1784
2.3605	45.2889	45.1768
2.361	45.2831	45.1754
2.3615	45.2777	45.174
2.362	45.2728	45.1727
2.3625	45.2683	45.1715
2.363	45.2641	45.1703
2.3635	45.2601	45.1692
2.364	45.2564	45.1682
2.3645	45.2529	45.1671
2.365	45.2495	45.1662
2.3655	45.2464	45.1652
2.366	45.2433	45.1643
2.3665	45.2403	45.1634
2.367	45.2375	45.1625
2.3675	45.2348	45.1616
2.368	45.2321	45.1607
2.3685	45.2295	45.1599
2.369	45.227	45.1591
2.3695	45.2246	45.1582
2.37	45.2222	45.1574
2.3705	45.2199	45.1566
2.371	45.2176	45.1558
2.3715	45.2154	45.155
2.372	45.2132	45.1542
2.3725	45.2111	45.1534
2.373	45.209	45.1526
2.3735	45.207	45.1519
2.374	45.205	45.1511
2.3745	45.2031	45.1503
2.375	45.2012	45.1496
2.3755	45.1993	45.1488
2.376	45.1975	45.1481
2.3765	45.1957	45.1473
2.377	45.1939	45.1466
2.3775	45.1922	45.1458
2.378	45.1905	45.1451
2.3785	45.1888	45.1444
2.379	45.1872	45.1437
2.3795	45.1856	45.143
2.38	45.1841	45.1423
2.38	45.1841	45.1423
2.3805	45.9688	45.1441
2.381	46.3551	45.1475
2.3815	46.565	45.1508
2.382	46.6911	45.1538
2.3825	46.7746	45.1566
2.383	46.8346	45.1594
2.3835	46.8802	45.162
2.384	46.9161	45.1645
2.3845	46.9451	45.1669
2.385	46.9686	45.1691
2.3855	46.988	45.1711
2.386	47.0041	45.173
2.3865	47.0175	45.1746
2.387	47.0287	45.1761
2.3875	47.0381	45.1774
2.388	47.046	45.1786
2.3885	47.0528	45.1796
2.389	47.0585	45.1805
2.3895	47.0635	45.1813
2.39	47.0678	45.182
2.3905	47.0716	45.1826
2.391	47.0749	45.1831
2.3915	47.0778	45.1836
2.392	47.0805	45.184
2.3925	47.0828	45.1843
2.393	47.085	45.1847
2.3935	47.087	45.1849
2.394	47.0888	45.1852
2.3945	47.0905	45.1854
2.395	47.0921	45.1856
2.3955	47.0936	45.1858
2.396	47.095	45.186
2.3965	47.0963	45.1862
2.397	47.0976	45.1864
2.3975	47.0988	45.1865
2.398	47.1	45.1867
2.3985	47.1011	45.1868
2.399	47.1022	45.187
2.3995	47.1033	45.1871
2.4	47.1043	45.1873
2.4005	47.1053	45.1874
2.401	47.1063	45.1876
2.4015	47.1072	45.1877
2.402	47.1081	45.1879
2.4025	47.109	45.188
2.403	47.1099	45.1882
2.4035	47.1108	45.1883
2.404	47.1116	45.1885
2.4045	47.1124	45.1886
2.405	47.1132	45.1888
2.4055	47.114	45.1889
2.406	47.1148	45.1891
2.4065	47.1155	45.1892
2.407	47.1162	45.1894
2.4075	47.1169	45.1896
2.408	47.1176	45.1897
2.4085	47.1183	45.1899
2.409	47.119	45.1901
2.4095	47.1196	45.1902
2.41	47.1203	45.1904
2.4105	47.1209	45.1906
2.411	47.1215	45.1907
2.4115	47.1221	45.1909
2.412	47.1227	45.1911
2.4125	47.1233	45.1912
2.413	47.1239	45.1914
2.4135	47.1244	45.1916
2.414	47.125	45.1917
2.4145	47.1255	45.1919
2.415	47.126	45.1921
2.4155	47.1265	45.1922
2.416	47.127	45.1924
2.4165	47.1275	45.1926
2.417	47.128	45.1927
2.4175	47.1285	45.1929
2.418	47.1289	45.1931
2.4185	47.1294	45.1932
2.419	47.1298	45.1934
2.4195	47.1303	45.1935
2.42	47.1307	45.1937
2.4205	47.1311	45.1939
2.421	47.1315	45.194
2.4215	47.1319	45.1942
2.422	47.1323	45.1944
2.4225	47.1327	45.1945
2.423	47.1331	45.1947
2.4235	47.1335	45.1948
2.424	47.1339	45.195
2.4245	47.1342	45.1951
2.425	47.1346	45.1953
2.4255	47.1349	45.1955
2.426	47.1353	45.1956
2.4265	47.1356	45.1958
2.427	47.1359	45.1959
2.4275	47.1362	45.1961
2.428	47.1366	45.1962
2.4285	47.1369	45.1964
2.429	47.1372	45.1965
2.4295	47.1375	45.1967
2.43	47.1378	45.1968
2.4305	47.1381	45.1969
2.431	47.1383	45.1971
2.4315	47.1386	45.1972
2.432	47.1389	45.1974
2.4325	47.1392	45.1975
2.433	47.1394	45.1976
2.4335	47.1397	45.1978
2.434	47.1399	45.1979
2.4345	47.1402	45.1981
2.435	47.1404	45.1982
2.4355	47.1407	45.1983
2.436	47.1409	45.1984
2.4365	47.1411	45.1986
2.437	47.1414	45.1987
2.4375	47.1416	45.1988
2.438	47.1418	45.199
2.4385	47.142	45.1991
